,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
1138,Pat Freiermuth,Pit,TE,L 7-30,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,7.3,0.0,0.0,SF,Home,17.0,09-12-23,1,False,0,0
1148,Darren Waller,NYG,TE,L 0-40,12.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,5.0,0.0,0.0,0.0,6.6,0.0,0.0,Dal,Home,19.5,09-12-23,1,False,0,0
1149,Dalton Kincaid,Buf,TE,L 16-22,6.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,4.0,0.0,0.0,0.0,6.6,0.0,0.0,NYJ,Away,19.5,09-12-23,1,False,0,0
1150,Juwan Johnson,NO,TE,W 16-15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,5.0,0.0,0.0,0.0,6.6,0.0,0.0,Ten,Home,19.5,09-12-23,1,False,0,1
1151,Mike Gesicki,NE,TE,L 20-25,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,3.0,0.0,0.0,0.0,6.6,0.0,0.0,Phi,Home,19.5,09-12-23,1,False,0,0
1155,Kyle Pitts,Atl,TE,W 24-10,10.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,0.0,3.0,0.0,0.0,0.0,6.4,0.0,0.0,Car,Home,22.0,09-12-23,1,False,0,1
1159,Josh Oliver,Min,TE,L 17-20,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,3.0,0.0,0.0,0.0,6.2,0.0,0.0,TB,Home,23.0,09-12-23,1,False,0,0
1161,Noah Gray,KC,TE,L 20-21,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,5.0,0.0,0.0,0.0,6.1,0.0,0.0,Det,Home,24.0,09-12-23,1,False,0,0
1167,Dawson Knox,Buf,TE,L 16-22,6.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,4.0,0.0,0.0,0.0,5.5,0.0,0.0,NYJ,Away,25.0,09-12-23,1,False,0,0
1175,George Kittle,SF,TE,W 30-7,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,6.0,0.0,0.0,0.0,4.9,0.0,0.0,Pit,Away,26.0,09-12-23,1,False,0,1
1179,Irv Smith Jr.,Cin,TE,L 3-24,6.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,5.0,0.0,0.0,0.0,4.7,0.0,0.0,Cle,Away,27.0,09-12-23,1,False,0,0
1183,David Njoku,Cle,TE,W 24-3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,3.0,0.0,0.0,0.0,4.4,0.0,0.0,Cin,Home,28.0,09-12-23,1,False,0,1
1186,Gerald Everett,LAC,TE,L 34-36,7.5,0.0,0.0,0.0,1.0,2.0,0.0,2.0,21.0,0.0,3.0,0.0,0.0,0.0,4.3,0.0,0.0,Mia,Home,29.5,09-12-23,1,False,0,0
1188,Trey McBride,Ari,TE,L 16-20,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,2.0,0.0,0.0,0.0,4.3,0.0,0.0,Wsh,Away,29.5,09-12-23,1,False,0,0
1192,Greg Dulcich,Den,TE,L 16-17,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,2.0,0.0,0.0,0.0,4.2,0.0,0.0,LV,Home,31.0,09-12-23,1,False,0,0
1197,Cade Otton,TB,TE,W 20-17,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,3.0,0.0,0.0,0.0,3.9,0.0,0.0,Min,Away,32.5,09-12-23,1,False,0,1
1198,Connor Heyward,Pit,TE,L 7-30,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,0.0,0.0,0.0,3.9,0.0,0.0,SF,Home,32.5,09-12-23,1,False,0,0
1205,Will Dissly,Sea,TE,L 13-30,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,0.0,0.0,0.0,3.7,0.0,0.0,LAR,Home,35.0,09-12-23,1,False,0,0
1206,Brock Wright,Det,TE,W 21-20,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,0.0,0.0,0.0,3.7,0.0,0.0,KC,Away,35.0,09-12-23,1,False,0,1
1207,Lawrence Cager,NYG,TE,L 0-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,0.0,0.0,0.0,3.7,0.0,0.0,Dal,Home,35.0,09-12-23,1,False,0,0
1213,Jake Ferguson,Dal,TE,W 40-0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,7.0,0.0,0.0,0.0,3.1,0.0,0.0,NYG,Away,37.5,09-12-23,1,False,0,1
1216,Brycen Hopkins,LAR,TE,W 30-13,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,2.0,0.0,0.0,0.0,3.1,0.0,0.0,Sea,Away,37.5,09-12-23,1,False,0,1
1220,Austin Hooper,LV,TE,W 17-16,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,Den,Away,39.5,09-12-23,1,False,0,1
1222,Drew Ogletree,Ind,TE,L 21-31,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,Jax,Home,39.5,09-12-23,1,False,0,0
1228,Cole Turner,Wsh,TE,W 20-16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,2.7,0.0,0.0,Ari,Home,41.0,09-12-23,1,False,0,1
1232,Dalton Schultz,Hou,TE,L 9-25,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.4,0.0,0.0,Bal,Away,42.0,09-12-23,1,False,0,0
1235,Jordan Akins,Cle,TE,W 24-3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.0,Cin,Home,43.0,09-12-23,1,False,0,1
1237,Teagan Quitoriano,Hou,TE,L 9-25,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,Bal,Away,44.0,09-12-23,1,False,0,0
1243,Colby Parkinson,Sea,TE,L 13-30,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,1.8,0.0,0.0,LAR,Home,45.0,09-12-23,1,False,0,0
1257,Isaiah Likely,Bal,TE,W 25-9,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.4,0.0,0.0,Hou,Home,46.0,09-12-23,1,False,0,1
1260,Tyler Conklin,NYJ,TE,W 22-16,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,Buf,Home,47.5,09-12-23,1,False,0,1
1262,Giovanni Ricci,Car,TE,L 10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,Atl,Away,47.5,09-12-23,1,False,0,0
1265,Daniel Bellinger,NYG,TE,L 0-40,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,Dal,Home,49.0,09-12-23,1,False,0,0
1277,Taysom Hill,NO,TE,W 16-15,7.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,Ten,Home,50.0,09-12-23,1,False,0,1
1288,Dallas Goedert,Phi,TE,W 25-20,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,75.0,09-12-23,1,False,0,1
1296,Chigoziem Okonkwo,Ten,TE,L 15-16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Away,75.0,09-12-23,1,False,0,0
1299,Jonnu Smith,Atl,TE,W 24-10,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,75.0,09-12-23,1,False,0,1
1310,Noah Fant,Sea,TE,L 13-30,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,Home,75.0,09-12-23,1,False,0,0
1313,Michael Mayer,LV,TE,W 17-16,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Away,75.0,09-12-23,1,False,0,1
1320,Darnell Washington,Pit,TE,L 7-30,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,75.0,09-12-23,1,False,0,0
1337,Luke Schoonmaker,Dal,TE,W 40-0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Away,75.0,09-12-23,1,False,0,1
1339,Jimmy Graham,NO,TE,W 16-15,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Home,75.0,09-12-23,1,False,0,1
1367,Tucker Kraft,GB,TE,W 38-20,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chi,Away,75.0,09-12-23,1,False,0,1
1370,C.J. Uzomah,NYJ,TE,W 22-16,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Home,75.0,09-12-23,1,False,0,1
1376,Foster Moreau,NO,TE,W 16-15,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Home,75.0,09-12-23,1,False,0,1
1381,Robert Tonyan,Chi,TE,L 20-38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,75.0,09-12-23,1,False,0,0
1399,Mo Alie-Cox,Ind,TE,L 21-31,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Home,75.0,09-12-23,1,False,0,0
1402,Peyton Hendershot,Dal,TE,W 40-0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Away,75.0,09-12-23,1,False,0,1
1405,Jack Stoll,Phi,TE,W 25-20,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,75.0,09-12-23,1,False,0,1
1417,Drew Sample,Cin,TE,L 3-24,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,75.0,09-12-23,1,False,0,0
1418,Brenton Strange,Jax,TE,W 31-21,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind,Away,75.0,09-12-23,1,False,0,1
1423,Josiah Deguara,GB,TE,W 38-20,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chi,Away,75.0,09-12-23,1,False,0,1
1426,John Bates,Wsh,TE,W 20-16,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Home,75.0,09-12-23,1,False,0,1
1427,Pharaoh Brown,NE,TE,L 20-25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Home,75.0,09-12-23,1,False,0,0
1428,Tyler Kroft,Mia,TE,W 36-34,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Away,75.0,09-12-23,1,False,0,1
1429,Jeremy Ruckert,NYJ,TE,W 22-16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Home,75.0,09-12-23,1,False,0,1
1436,Ross Dwelley,SF,TE,W 30-7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,75.0,09-12-23,1,False,0,1
1440,Tre' McKitty,LAC,TE,L 34-36,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Home,75.0,09-12-23,1,False,0,0
1444,Tommy Tremble,Car,TE,L 10-24,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atl,Away,75.0,09-12-23,1,False,0,0
1450,James Mitchell,Det,TE,W 21-20,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,75.0,09-12-23,1,False,0,1
1453,Mitchell Wilcox,Cin,TE,L 3-24,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,75.0,09-12-23,1,False,0,0
1454,Quintin Morris,Buf,TE,L 16-22,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Away,75.0,09-12-23,1,False,0,0
1455,Ian Thomas,Car,TE,L 10-24,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atl,Away,75.0,09-12-23,1,False,0,0
1456,Ko Kieft,TB,TE,W 20-17,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Away,75.0,09-12-23,1,False,0,1
1468,Brevin Jordan,Hou,TE,L 9-25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,75.0,09-12-23,1,False,0,0
1471,Johnny Mundt,Min,TE,L 17-20,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Home,75.0,09-12-23,1,False,0,0
1475,Charlie Kolar,Bal,TE,W 25-9,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Home,75.0,09-12-23,1,False,0,1
1478,Chris Manhertz,Den,TE,L 16-17,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,Home,75.0,09-12-23,1,False,0,0
1480,Grant Calcaterra,Phi,TE,W 25-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,75.0,09-12-23,1,False,0,1
1485,Charlie Woerner,SF,TE,W 30-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,75.0,09-12-23,1,False,0,1
1487,Marcedes Lewis,Chi,TE,L 20-38,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,75.0,09-12-23,1,False,0,0
1488,Luke Farrell,Jax,TE,W 31-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind,Away,75.0,09-12-23,1,False,0,1
1492,Josh Whyle,Ten,TE,L 15-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Away,75.0,09-12-23,1,False,0,0
1494,Trevon Wesco,Ten,TE,L 15-16,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Away,75.0,09-12-23,1,False,0,0
1505,Davis Allen,LAR,TE,W 30-13,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Away,75.0,09-12-23,1,False,0,1
1519,MyCole Pruitt,Atl,TE,W 24-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,75.0,09-12-23,1,False,0,1
1535,Geoff Swaim,Ari,TE,L 16-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Away,75.0,09-12-23,1,False,0,0
1543,Stone Smartt,LAC,TE,L 34-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Home,75.0,09-12-23,1,False,0,0
1544,Jesper Horsted,LV,TE,W 17-16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Away,75.0,09-12-23,1,False,0,1
1552,Matt Bushman,KC,TE,L 20-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Home,75.0,09-12-23,1,False,0,0
1559,David Wells,TB,TE,W 20-17,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Away,75.0,09-12-23,1,False,0,1
1562,Ben Sims,GB,TE,W 38-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chi,Away,75.0,09-12-23,1,False,0,1
1572,Parker Hesse,Atl,TE,W 24-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,75.0,09-12-23,1,False,0,1
2032,Sam LaPorta,Det,TE,W 20-6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,84.0,1.0,11.0,0.0,0.0,0.0,22.4,0.0,0.0,Atl,Home,1.0,09-26-23,3,False,0,1
2038,Travis Kelce,KC,TE,W 41-10,18.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,1.0,8.0,0.0,0.0,0.0,19.9,0.0,0.0,Chi,Home,2.0,09-26-23,3,False,0,1
2063,George Kittle,SF,TE,W 30-12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,90.0,0.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,NYG,Home,3.0,09-26-23,3,False,0,1
2071,Pharaoh Brown,NE,TE,W 15-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,1.0,2.0,0.0,0.0,0.0,15.1,0.0,0.0,NYJ,Away,4.0,09-26-23,3,False,0,1
2075,Donald Parham Jr.,LAC,TE,W 28-24,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,14.4,0.0,0.0,Min,Away,5.0,09-26-23,3,False,0,1
2080,T.J. Hockenson,Min,TE,L 24-28,14.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,78.0,0.0,11.0,0.0,1.0,0.0,13.8,0.0,0.0,LAC,Home,6.0,09-26-23,3,False,0,0
2083,Evan Engram,Jax,TE,L 17-37,9.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,67.0,0.0,8.0,0.0,0.0,0.0,13.7,0.0,0.0,Hou,Home,7.0,09-26-23,3,False,0,0
2089,Pat Freiermuth,Pit,TE,W 23-18,8.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,1.0,4.0,0.0,0.0,0.0,13.1,0.0,0.0,LV,Away,8.0,09-26-23,3,False,0,1
2095,Tyler Higbee,LAR,TE,L 16-19,8.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.0,0.0,5.0,0.0,0.0,0.0,12.1,0.0,0.0,Cin,Away,9.0,09-26-23,3,False,0,0
2103,Luke Musgrave,GB,TE,W 18-17,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,0.0,8.0,0.0,0.0,0.0,10.9,0.0,0.0,NO,Home,10.0,09-26-23,3,False,0,1
2115,Jake Ferguson,Dal,TE,L 16-28,8.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,0.0,7.0,0.0,0.0,0.0,9.8,0.0,0.0,Ari,Away,11.0,09-26-23,3,False,0,0
2119,Brevin Jordan,Hou,TE,W 37-17,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,0.0,9.3,0.0,0.0,Jax,Away,12.0,09-26-23,3,False,0,1
2122,Dallas Goedert,Phi,TE,W 25-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,0.0,7.0,0.0,0.0,0.0,9.1,0.0,0.0,TB,Away,13.0,09-26-23,3,False,0,1
2124,Gerald Everett,LAC,TE,W 28-24,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,Min,Away,14.0,09-26-23,3,False,0,1
2126,Kyle Pitts,Atl,TE,L 6-20,8.9,0.0,0.0,0.0,1.0,-4.0,0.0,5.0,41.0,0.0,9.0,0.0,0.0,0.0,8.7,0.0,0.0,Det,Away,15.5,09-26-23,3,False,0,0
2127,Jonnu Smith,Atl,TE,L 6-20,3.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.0,8.0,0.0,0.0,0.0,8.7,0.0,0.0,Det,Away,15.5,09-26-23,3,False,0,0
2135,Josh Oliver,Min,TE,L 24-28,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,8.4,0.0,0.0,LAC,Home,17.0,09-26-23,3,False,0,0
2141,Noah Fant,Sea,TE,W 37-27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,5.0,0.0,0.0,0.0,8.1,0.0,0.0,Car,Home,18.0,09-26-23,3,False,0,1
2145,Jimmy Graham,NO,TE,L 17-18,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,7.8,0.0,0.0,GB,Away,19.0,09-26-23,3,False,0,0
2146,Mark Andrews,Bal,TE,L 19-22,13.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,5.0,0.0,0.0,0.0,7.5,0.0,0.0,Ind,Home,20.5,09-26-23,3,False,0,0
2149,Cole Turner,Wsh,TE,L 3-37,3.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,7.0,0.0,0.0,0.0,7.5,0.0,0.0,Buf,Home,20.5,09-26-23,3,False,0,0
2163,Colby Parkinson,Sea,TE,W 37-27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,4.0,0.0,0.0,0.0,6.8,0.0,0.0,Car,Home,22.0,09-26-23,3,False,0,1
2177,David Njoku,Cle,TE,W 27-3,8.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,Ten,Home,23.0,09-26-23,3,False,0,1
2183,Tyler Conklin,NYJ,TE,L 10-15,6.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,5.0,0.0,0.0,0.0,5.6,0.0,0.0,NE,Home,24.0,09-26-23,3,False,0,0
2193,Darren Waller,NYG,TE,L 12-30,11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,SF,Away,25.5,09-26-23,3,False,0,0
2194,Tanner Hudson,Cin,TE,W 19-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,LAR,Home,25.5,09-26-23,3,False,0,1
2200,Cole Kmet,Chi,TE,L 10-41,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,2.0,0.0,0.0,0.0,4.2,0.0,0.0,KC,Away,27.0,09-26-23,3,False,0,0
2211,Hunter Henry,NE,TE,W 15-10,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,5.0,0.0,0.0,0.0,3.7,0.0,0.0,NYJ,Away,28.5,09-26-23,3,False,0,1
2212,Chigoziem Okonkwo,Ten,TE,L 3-27,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,3.7,0.0,0.0,Cle,Away,28.5,09-26-23,3,False,0,0
2221,Juwan Johnson,NO,TE,L 17-18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,0.0,0.0,0.0,3.2,0.0,0.0,GB,Away,30.5,09-26-23,3,False,0,0
2224,John Bates,Wsh,TE,L 3-37,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,3.2,0.0,0.0,Buf,Home,30.5,09-26-23,3,False,0,0
2225,Taysom Hill,NO,TE,L 17-18,7.5,0.0,0.0,0.0,4.0,12.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,3.1,0.0,0.0,GB,Away,32.0,09-26-23,3,False,0,0
2232,Isaiah Likely,Bal,TE,L 19-22,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,Ind,Home,33.5,09-26-23,3,False,0,0
2234,Mitchell Wilcox,Cin,TE,W 19-16,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,LAR,Home,33.5,09-26-23,3,False,0,1
